reviewerID,asin,,,,reviewText,overall,summary,unixReviewTime,reviewTime
A3FW4THIMBIN6V,B0002CZVXM,2575,,,"I was very disappointed in both the quality and engineering of this product. A work-around for the main issue follows the review. The flaws that bother me in order of significance are:1) Quality: Very weak soft-metal screws. Using minimal force and a well aligned driver there was some damage to the screw-heads on all 4 that I worked with. 2 of them rounded out so much that I was afraid they would be hard to remove later, causing me to run to the hardware store for higher quality replacement screws.2) Engineering : The instructions recommend, and the screws (the ones that come with the straplocks) are designed for a #2 Phillips screwdriver. However, a standard #2 driver is too big to fit into the strap-buttons. So you are likely to have to choose between grinding down a screwdriver to fit, or using a #1 which will increase the impact of the first problem above since it is the wrong tool for the job.3) Engineering : The point of connection for the strap is 5/8th of an inch out from the guitar. The strap button has a radius about 3/16ths of an inch. Therefore any lateral stress (i.e. weight of the guitar) is magnified by more than 3x due to leverage pulling outward on the screw. A 9 pound guitar would be applying a constant 27 to 30 pounds of force on the screw and the wood around it (half that when the weight is distributed evenly on two strap buttons of course). Get a little too active on stage and the level of force could go way higher.Realistically, if the screws weren't total crap, this might have been a 3 or 4 star review. Once you deal with the fact that a normal screwdriver won't fit and get the things properly installed, it would probably work out for most people. So if you are stuck with a set, here's what I recommend:Go to a hardware store and buy #6 x 1"" oval-head stainless steel replacement screws. Note that these won't fit properly, but they are the closest match and can be modified. (They are 21 cents each at my local stores, and would have cost Dunlop maybe 10 cents more in bulk than what they paid for the crap screws that come with this.)Put the screw into an electric drill (pointy end in) so the screw head is rotating smoothly when you operate the drill. Run the drill while using a file or a belt sander to take a fraction of the diameter off the screw head. It doesn't need much. I used a belt sander and it took about 20 seconds each. While you are at it, file down a cheap #2 screwdriver so it will fit into the strap button.Install with the new screws as normal, and recommend that your friends try a different brand!",2,Disappointing Quality and Engineering,1306886400,"06 1, 2011"
A3F1GM7ZAZD1SW,B0002CZVXM,865,,,"The very first thing I noticed about the design is how far from the guitar's surface the strap is actually connected.  What this tells me is there is considerable added stress to the screw and the wood surrounding it because of the added leverage to the guitar's weight.  The ""fulcrum"" is the surface of the wood, if this makes sense, and I can't help but wonder if it could eventually (eventually over much time and use) cause cracks or splits as a result.I found someone selling only the Dunlop strap buttons, which is a great idea for someone with 2 main straps and several guitars, and was about to order them when I found Planet Waves Elliptical End Pins.  I think this is the best idea yet for keeping a guitar on a strap, unless you're going to be spinning the guitar around your shoulders, and no additional stress on the guitar's body.  I've ordered a set.",3,"So far so good, but may have found something much better.",1387238400,"12 17, 2013"
A1365RYO0BLEMI,B0002CZVXM,442,,,"Sorry, I don't like these as they're just too big. They stand out too much. They do work and they're effective but they are too pronounced. There are many good alternatives; strap gaskets, strap locks, undoing the pin and putting it straight into the guitar strap.  Again, they work, but they're not aesthetic nor elegant. I also got a gold set for my bass and now it looks like I should be wearing big purple platforms when I play. Not cool.",2,Too Big.,1305676800,"05 18, 2011"
A87NFCCTUG4PO,B0002CZVXM,176,,,"I like these straplocks, but they were a little tight to get on a Levy's strap.  I did manage to get it on.  However, I found it was easier just to buy a strap for each guitar.",4,Work fine.  Tight fit with some straps.,1385424000,"11 26, 2013"
AITXZ1QOILJ5Z,B0002CZVXM,223,,,"Quick snap on and off. Sturdy.  If it is not convenient, it won't be used.  In this case, it is very convenient and easy to use, hence, your prized guitar will not drop to the floor by accident.  Well worth the money spent!",5,don't let your guitar fall,1358726400,"01 21, 2013"
AG8FGAIPRBKIR,B0002CZVXM,467,,,"I agree with another reviewer that the included screws strip much too easy.  I purchased a set of these strap locks years ago, and I dont recall having this issue, so I'm thinking that Dunlop changed the screws at some point.  I was luckily able to get the screws in with some muscle, and the locks are secure.  However, due to this issue, I'm considering other alternatives for another guitar of mine that could use strap locks.  I hope Dunlop fixes this issue soon.",3,"Screws strip too easy, but good if you can screw in",1331337600,"03 10, 2012"
A1YP96MT6W9FTB,B0002CZVXM,1090,,,"The Dunlop Dual Design Straplock System is a sturdy, fairly easy-to-assemble and easy-to-install alternative to guitar straps slipping off of instruments.  The screws that are used to attach the Straplok to the guitar are heavy gauge and pretty large--there's little chance that these are going to come out.  The locking mechanism seems like it is secure and should require little maintenance.  The only disadvantage of the Dunlop system to Schaller's system is that the the Dunlop sticks out measurably farther from the guitar's body.  Ordinarily, it seems like this should be only the most minor of inconveniences.  On an instrument such as a Hofner ""violin"" bass, though, or any guitar with a strap button on the back of the instrument, this makes it difficult to hold the body of the instrument against your body for support.  Schaller's strap locks might look a little more elegant to some players.  The Dunlop Straplok System is sturdy, should provide a long life of service, and can be found at a better price than several of its competitors.  Recommended for most guitar body styles",4,"Excellent Strap Lock System, With One Small Problem",1318204800,"10 10, 2011"
A1GUHIMGFE362L,B0002CZVXM,182,,,"Installed on two guitars and I love them! I can switch out many different guitar straps without worrying that they will fall off. Great product, would recommend to any guitar player!",5,Great strap locks for any guitar!,1377216000,"08 23, 2013"
A768OB1LNE356,B0002CZVXM,260,,,These are great.  I have these on all my guitars.  Only problem is the clip on install to the strap.  If you can't get it done google for install videos which will show you how to use a pliers to push the clip into place.  Once installed you are good for life.,5,Use on all my guitars,1388534400,"01 1, 2014"
AH4HBHRM707WA,B0002CZVXM,933,,,"I know this is a great product.  I've had a set before.  I have to knock off a star because a part was lost during shipping that renders the product useless.  The product comes in a clam shell package.  For me it shipped with some heavier stuff that impacted the package and let it open some.  There are two retaining clips that slipped out and since the main shipping box wasn't fully taped up one slipped completely out of the box and is probably on the floor of some warehouse or truck somewhere.  I found the rest of the small parts in the box and the larger parts still in the clam shell package but without the one retaining clip the system is useless.The product is too inexpensive to bother with a return.  If I find a retaining clip that will work (I do have one to compare with) then I can use it.That said, I'll say again, the Straplok System is a great product.  I know, I've owned another set for more than twenty years!",4,"Great product, bad shipping from Amazon",1402012800,"06 6, 2014"
A1EX4410F46C8O,B0002CZVXM,1323,,,"A little story to back these lock's integrity.  I installed them on a Korean made Washburn WG-587v.  Incredible guitar after tweaking.  I did a guitar spin at a show and the guitar went flying.  The strap lock was still on the strap and locked into the holder.  The screw had ripped out of the horn of the guitar!  The screw tore through about a half inch of solid wood (and I epoxy all my screws in) before the strap lock broke.  Amazing.Nice, tough hardware.  The only complaint I have is that you must use screws with small heads if you choose not to use the stock screws provided.  Easy to install, just unscrew your stock strap holder and screw in the lock holder.  Attach the lock to your strap and BAM quick release system.  Fast to take on and off of your guitar.I would suggest getting a tough, thick leather strap with a nice reinforced eye to install the quick release button in, cheap lightweight straps will eventually start to tear.  Also, the button can be a slight pain to get on certain straps.I have now switched over to DiMarzio clip lock straps instead of the leather straps with Dunlop locks for many reasons and I am very happy, but this product is GRADE A! I always felt 100% secure with these straplocks.  Our bass player uses some expensive (and heavy) Fender basses and he loves these strap locks.",4,Great locks,1299542400,"03 8, 2011"
A781ITP3HE2N5,B0002CZVXM,407,,,"I've been using these straplocks for over 10 years now and never had a guitar or bass break free on me either live or in the studio...they simply work and cost next to nothing to boot. Folks, this is the best insurance you can buy for protecting you precious instrument from popping off of you strap, even if you do some serious gymnastics on stage it's not going anywhere. This is a must have, just buy it!",5,Great straplocks!,1368403200,"05 13, 2013"
A10H2F00ZOT8S2,B0002CZVXM,920,,,"I'm in love with the dual design system! It works extremely well and allows me to switch between straps easily and quickly. There is one downside to this system, as the strap that is used will be fairly far away from the guitar itself. Which might not be a bad thing considering wear and tear on the guitar from the strap. There was one hiccup while putting this together for the first time. One component, which was this thin but big washer was pretty hard to install and the directions weren't much help either. The directions did have it on there where it is supposed to go, but I didn't know the name of the piece nor could I readily find it in there. After that, I installed this into my new guitar and strap and, I was ready to go. I HIGHLY recommend this! It is much easily to switch out straps w/o the possibility of striping the screws or boring into the screw hole and cracking some of the wood in the process.",5,GREAT Straplok system!,1382918400,"10 28, 2013"
A3PGQWCSJPCYDH,B0002CZVXM,925,,,"I've been using these Fender straplocks over the last year:Fender 099 0818 300 F Straplock ChromeThe problem with those is that they use screws to secure that part that is on the strap itself, and the screw will slowly back itself out and you get yourself a disaster. I've decided to try these because they use a ""dual"" system: you can use the lock on your strap, or just use your ""regular"" strap without the locking mechanism. I've only been using these for a week, but so far, I like them much better than Fender's. I think I will replace all Fender straplocks with these.I do agree with the others on the fact that the screws are of lower quality, and the screw heads will strip if you're not careful. When I was installing these strap nuts, I screw in a half turn at a time, and applied lots of pressure so that the the head won't strip. If you can get over the installation, you got yourself a pretty good locking strap.",4,Better than Fender's strap locks,1388188800,"12 28, 2013"
A2T372SGRFAWYP,B0002CZVXM,1020,,,"I have used Dunlop Straplocks for 32 years. I bought the original style years ago for my Strat, Les Paul and Partscaster; the last two having the most weight.These things have lasted through gigging and anything else i can throw at them with no problem. I ordered strap pins only a few months ago to put on a few more recent guitars and one of the push button locks finally went out. It was on the strap I used the most for the heavier guitars so I got some mileage out of that thing. I ordered a whole set of new ones here last month and put the locks on a new strap and the buttons on another guitar.I suggest these over the other brands - watch what touring bands use. These things lay flat and there are no protruding parts to catch. If you happen to be without a strap with locks on it, these new pins can be used like regular pins but are larger so a strap will be pretty much secure.The price is good, price them anywhere else and include shipping. I always buy strings, picks or other stuff to get free shipping.",5,Excellent guitar saving straplocks,1328572800,"02 7, 2012"
A3K9OQPCI8UJE,B0002CZVXM,141,,,"Good Quality, great price, easy to install, easy to lock and unlock, fast delivery. Better than going to the always overpriced Guitar Center.",5,Good Quality,1369872000,"05 30, 2013"
A1HQN6CNAO683Y,B0002CZVXM,291,,,I always purchase Grovers for my guitar straps but my 2014 Gibson Les Paul Standard Plus had a bigger strap knob so I bought this Dunlop and it fit the guitar perfectly. A good guitar is a big investment and you owe it to yourself to protect your investment with a good strap locking system.,5,Great strap protector,1403222400,"06 20, 2014"
A3MKGUUWT9OOY6,B0002CZVXM,148,,,These are good if you have a few of guitars and got a favorite strap.  Buy alot of extra buttons i got allparts.  seems really sturdy and well made.,4,Ok if you got alot of axes and a fav strap,1363737600,"03 20, 2013"
AGGQFKI536BUW,B0002CZVXM,242,,,"I went a long time convincing myself that I didn't need these.  I had numerous times when my strap would come undone - fortunately never during a performance.  These solved the problem.  I still check, but they just won't pull out or release.",5,Guitar strap locks - a must have,1354752000,"12 6, 2012"
A3CSSZ6U5J4YS5,B0002CZVXM,129,,,These guys are rock-solid and really easy to install. Any time I get a new instrument I change the stock buttons out for Dunlops!,5,The best straplocks available,1403827200,"06 27, 2014"
A118PM0B1PGWDA,B0002CZVXM,362,,,"I have these on my Jazz Bass, my guitar player has another brand. We were playing a HUGE downtown street gig in Altanta and were throwing T shirts to the crowd. Bending down, picking them up, then throwing. My guitar player had a different lock system, and his $1000 Les Paul fell to the stage, completely knocking it out of tune. Mine stayed locked perfectly...",5,Best Straplock System,1285113600,"09 22, 2010"
A3RHT4KI3H5TVH,B0002CZVXM,117,,,they work. its great not worrying about dropping your instrument on stage. ive done it  it sucked! worth every penny!,5,strap locks,1384300800,"11 13, 2013"
AGH6UUAIAZLMB,B0002CZVXM,194,,,Have them on four guitars. Never a malfunction. Easy installation and use. Watch out for bridge interference when screwing in the back lok. Might require a slightly shorter screw on some basses.,5,Always Straploks!,1365379200,"04 8, 2013"
AJOK2CO9LSF37,B0002CZVXM,160,,,"Work very well, nice low profile, easy push button on and off but, it is true, not good for thick straps. And the Gold Tone ones discolor easy with minimal use.",3,Good,1400544000,"05 20, 2014"
A3DCG2MNPR4BW,B0002CZVXM,113,,,"These are really great guitar locks!! I use them on all my guitars, and I would highly recommend them to anyone!!",5,The Absolute BEST!!,1369180800,"05 22, 2013"
A35XRT4BW4I6UD,B0002CZVXM,100,,,These work just like you want them to.  But a new strap and put these on right away.  It's worth it.,5,Perfect,1346544000,"09 2, 2012"
A346EQ2V4W531N,B0002CZVXM,111,,,i have purchased 5 of these strap locks. i would recommend them to all. they work good. very solid hold. thanks,5,great product,1373414400,"07 10, 2013"
A1Q3YZOVFXRKDZ,B0002CZVXM,114,,,Again I feel line I work for Dunlop.....I don't just love the products .all my guitars and Basses have these locks,5,Dunlop Guitar strap locks,1344124800,"08 5, 2012"
A1IQKXGJSKTAHP,B0002CZVXM,472,,,I replaced the Schaller strap locks on my Strat with these. The Schaller ones ground on the connecting hardware to the point where I had to oil them a few times a month or I'd end up with an audible creak.Hands-down I like the Dunlop ones more. They installed in just a few minutes and the guitar feels very secure. No problems whatsoever. I just ordered my third set a few minutes ago.I'm a total convert - every new guitar I get is going to get a set of these put on it.,4,Like them better than my old Schaller ones.,1369094400,"05 21, 2013"
A217QN6PDMKS1A,B0002CZVXM,293,,,"I put a pair of these on every guitar that I own.  I have a lot of extra strap clips around since I have many more guitars than straps, but these are great; they are all plenty tough, and if I find myself with my Straplok'd strap, it's nice that these work fine with a normal strap in a pinch.",5,An essential mod,1381276800,"10 9, 2013"
A2F92AOWTIUIB,B0002CZVXM,609,,,"Do as the manual says, lube them up every so often, and these will work like a charm. I got these after an unfortunate incident with my strap slipping off of the strap button, and taking a chip out of the binding. The black ones work well with most finishes, and it works with most straps, as long as the ends aren't ridiculously thick. Inside of the box, it came with 2 screw sizes. One thing to note however is that these make the strap protrude much farther out of the guitar than normal. No biggie however, as most straps are adjustable, so just adjust for the change in strap position, and you're golden!",5,You'd be hard pressed to find a fault with these.,1394755200,"03 14, 2014"
A2MIP3AQVSF2SS,B0002CZVXM,357,,,"My bass had original-equipment Dunlops on it, but they were silver-tone, whereas all my other hardware is gold.  And after 30 years, they looked kind of dirty and tarnished.  So, I knew it was time for a new gold set, and I couldn't be happier with their look and quality.  I have used that other S-brand on other instruments, and really prefer the Dunlops.",5,The best straplocks available at any price,1329782400,"02 21, 2012"
A1GOLQ90G6MHK6,B0002CZVXM,384,,,"About 4 years ago,  one of my friend dropped his bass and its body broke in half. that bass had regualr strap button, ever since then he use this dunlop straplok system. i recently built a bass myself and i install this one. it's very easy to install, very straight forward to use it. it holds my jazz bass without any problem. i would buy this from now on for all my electic guitars.",5,Rock solid straplok system,1305331200,"05 14, 2011"
A33DAMPX4T6K57,B0002CZVXM,259,,,"These are the ONLY straplocks I use, and I have them for ALL of my guitars.  They are the only ones I trust.  They are solid, secure, and they look great.  And the push button release makes them pretty convenient too, without sacrificing security.  Love 'em!!",5,Trusted - Many Times Over!!,1377648000,"08 28, 2013"
A1IL0PS2XJB4NS,B0002CZVXM,213,,,This the second set of strap locks that I've owned. They are a little difficult to attach to the strap if the thickness of the strap is a bit on the thicker side. The quick release and secure connection are great.,5,Works!,1378512000,"09 7, 2013"
A18RGYRCEN181M,B0002CZVXM,281,,,"Dunlop is not the best strap lock system because it's a pain to switch which way the lock is pointing and people complain that the button is easy to unhook while playing. I can see the merits of screw on locks, what with the ease of switching the locks, but these work fine for me.",4,Have these on all my guitars,1387324800,"12 18, 2013"
A3GLD5QF1HMGO0,B0002CZVXM,298,,,"I hate spending 13 bucks on a couple little pieces of hardware that probably cost 13 cents to make, but its better than the 20 bucks local music shops want for this same set.  Overall they work really well and look sharp.  They fit perfectly on my Schecter Hellraiser.  Very happy with my purchase.",5,"Good Product, Fit Schecter Hellraiser Perfectly",1347321600,"09 11, 2012"
A2HWUC980HM1NP,B0002CZVXM,438,,,"The Dunlop strap locks work pretty well, but the standard hole cut in a standard leather strap is not big enough to accomidate the locking buttons.  The strap has to be modified by increasing the size of the holes.  This for all intents and purposes means that you will not be able to use that strap with standard strap buttons ever again.They do work as advertised and they are easy to take on and off for strap adjustment when required.",3,"Works but had to ""ruin"" a strap for everything else.",1358812800,"01 22, 2013"
A31B0LYT2C92SN,B0002CZVXM,144,,,"I play guitar and keyboard and, sometimes, I need to quickly put guitar on my back to play keyboards. I would not do that without this straplok.",5,Essential for guitars security,1366243200,"04 18, 2013"
A1HW9DAJBYXGDV,B0002CZVXM,285,,,"The first thing I do when I get a new instrument, is put a straplok on it before gigging with it.They're easy to install, I haven't had one fail on me yet.I have straploks on nine instruments right now, and I just ordered another for my new bass...I can't recommend them highly enough!",5,one for every guitar!,1363046400,"03 12, 2013"
AXJ19189TLBLJ,B0002CZVXM,160,,,I’ve used strap locks before and never found any to be easy to attach or remove but these are well made and easy to use. Very secure. The best I’ve used so far.,5,Efficient,1358121600,"01 14, 2013"
A1T4HGVX32QIYC,B0002CZVXM,607,,,"I don't know if this is a common problem, but i have these on both of my basses, and one of the arms that attaches to the actual body of the instrument is starting to show some sort of blemishing, like metal does before it rusts, it is literally only one of the arms out of 4 i have so i think it was just a random thing. The problem is that it makes it so my strap doesn't just spin free in it so the screw keeps getting loose, and one time (the first time) i didn't notice and it actually fell out. Notice i still like the product, this was just one of those things i think, so I would still recommend it.",4,Almost perfect,1368748800,"05 17, 2013"
ACVSCM9GWLNLS,B0002CZVXM,597,,,"I like this strap lock very strong very sturdy! Keeps things in place.. one problem.. The coating will wear out in a short time (a few months) and if you never take it off it might rust a bit on the inside. This might make it a bit hmm I don't want to say hard to lock, but you'd better make sure it is actually locked every time you fit it on by tugging on the thing to be sure, Mine has un-clipped a couple times because I didn't check. Our climate is humid so it's rust friendly which could contribute to why I'm having issues. However once clipped properly you shouldn't have issues! Great buy",4,Good stuff,1394150400,"03 7, 2014"
A3BMI7VGJT60Y7,B0002CZVZK,577,,,"Strings are half the battle with stringed instruments. A bad pair of strings on a nice instrument sound awful, and a good pair of strings can make a cheaper instrument sound tremendously better. Either way, stringes drastically effect the sound of an instrument at any price point. These strings make my cheap ukulele sound not-so-cheap, and I imagine they would do even more wonders on a uke of a higher price point. I also play guitar and Martin is one of my choice brands for strings so I figured they wouldn't let me down when I decided to play the ukulele - I was correct.",5,-,1384387200,"11 14, 2013"
A327J5R77T2EY3,B0002CZVZK,413,,,".I BOUGHT A UKULELE  TO GIVE AS A PRESENT.  I KNEW THE STRINGS THAT COME EQUIPPED  ON NEW MUSICAL STRINGED INSTRUMENTS WOULD BE OF POOR QUALITY SO I PURCHASED THESE MARTIN STRINGS AS A REPLACEMENT.  I'VE USED MARTIN INSTRUMENTS FOR MANY YEARS, AM FOND OF THE MAKE AND QUALITY OF THE MARTIN PRODUCTS.  THIS WAS AN EASY CHOICE FOR ME. THERE ARE OTHER EXCELLENT STRINGS AVAILABLE.  THIS JUST WAS MY CHOICE THIS TIME.",4,MARTIN UKULELE STRINGS REVIEW,1400803200,"05 23, 2014"
A3GH47E9FF8WN1,B0002CZVZK,632,,,"I've been playing the uke since before they became popular again and must confess I own a quiver full of the addictive things (ranging from plywood beaters to a solid wood art object with an electric in between). Over the years, I've tried several different brands of string. The truth is there was nothing wrong with any of them. It's just that the Martin M600 strings seem a little bit more compliant than the others and this allows me to tease out a bit more articulation and tone. Given that string changing is a frequent occurrence with multiple instruments to fuel, the Martin string set's relatively low cost is a nice bonus.",5,The Best of the Lot,1314748800,"08 31, 2011"
A2N4QZ92NBKJZZ,B0002CZVZK,992,,,"Great guitar companies don't always make (or sell under their aegis) the best strings. I love my Teles but I can't stand Fender strings. Likewise, I love my Martin ukulele, but trying these strings for the second time, I had the same conclusion as I did the first; Aquila's are far better. Aquila's have a more organic feel and a fuller, richer sound. The Martins begin to hold their tune sooner - Aquila's take a couple of days or more - but the sound is thinner and the feel isn't nearly as friendly. The approximately 3 dollar price difference is not, for me, worth the lesser satisfaction, even on my least expensive ukes. Considering how seldom one usually changes uke strings, the higher-priced Aquila's still seem to be worth the extra couple of bucks. Use the Martin's (or any cheaper string) when you are working on your uke, put the stress of repeatedly de-tuning and re-tuning on them. Then switch to Aquila's for playing. Some may like the Martins but few won't love the Aquila's.",3,Aquila is better,1390089600,"01 19, 2014"
A3UXW18DP4WSD6,B0002CZVZK,121,,,"Great replacement string  for your ukulele, great to have on hand in case or replace your strings after you get your uku.",5,great strings,1390694400,"01 26, 2014"
A2G2DXPFZKG48W,B0002CZW0Y,255,,,"Works as it should. Nice materials and I think it will be durable. Simple to attach to your mic stand and adjust as needed. It will improve your recordings, getting the pops and sssss out of your sound without having to do sound processing as much anyway.",5,"works great, priced right",1196208000,"11 28, 2007"
ASP978VO96X7C,B0002CZW0Y,141,,,"great easily setup but some time i feel its not perfectly stop the P's, i don't know why but some time i have to keep distance for that issue",4,great,1377648000,"08 28, 2013"
A3RDS0DJ5EJGA7,B0002CZW0Y,292,,,"I'm not very familiar with how pop filters actually work, apart from getting rid of unnecessary peaks when recording. I have noticed an improvement in recording quality with this pop filter on. I don't know how it compares to other pop filters though, but this one seems like it works for me.",4,"Easy to use, works",1359158400,"01 26, 2013"
AI9PZHPNTKPI,B0002CZW0Y,373,,,"What a difference a pop filter makes, I use on a condenser mic, it lets me get a little more gain input, clamps on easy and holds good, the flex piece holding the filter could be a little more rigid but does the job. I like the way it looks when mounted on the mic stand extension, It has improved the vocal tracks. Just one more affordable improvement for the home studio.",4,Nady MPF-6 Pop Filter,1368057600,"05 9, 2013"
A3R8TPM1N7HFS4,B0002CZW0Y,238,,,"Great quality and construction. Does it's job well. Only complaint is that if the design were a little more streamline. These bolt on with attitude and are a bit heavy. Overall, stays in place and does it's job well. A workhorse for sure.",4,Does the job well...,1359676800,"02 1, 2013"
A34WEXT7SIRFE4,B0002CZW0Y,192,,,Don't even hesitate buying this thing. It's everything you need. It's a pop filter. It clamps on to anything that isn't over about an inch and a half in thickness.It gets the job done. Buy it.,5,Does the job properly.,1290643200,"11 25, 2010"
ARAK8OPNIFLHR,B0002CZW0Y,123,,,"For the price, this is the perfect pop filter... really good length and the clamp is decent, hope it will last me awhile...",5,Perfect,1365033600,"04 4, 2013"
A2XXBZPQT5EXHV,B0002CZW0Y,628,,,"When I bought these I was looking for pop filters to use with a pair of condenser microphones to help keep the wind pops from ruining a recording.  Once these are in position they work just fine, the problem is that getting them into position can be harder than it looks.  The device clamps onto a microphone stand and then you adjust the goose neck to get the filter where you need it.  The filter and the goose neck are fairly heavy and as such it was often a struggle to get the filter where I wanted it and to keep it there.On the plus side, the device looks nice and professional and it has held up over three years of use.",4,Will Give You Better Recordings But Can Be A Pain,1382745600,"10 26, 2013"
A1L7M2JXN4EZCR,B0002CZW0Y,122,,,no complaints.  attaches firmly and does the job.  Can't beat it for the price.  Order this with eyes closed.  Great deal.,5,Works fine,1380758400,"10 3, 2013"
A3TOND09136H4A,B0002CZW0Y,122,,,It works as a pop filter should and is a huge upgrade over my make-shift panty hose pop filter. What else is there to say?,4,Works as a pop filter should,1384992000,"11 21, 2013"
A1AU5K3JMPS3UQ,B0002CZW0Y,382,,,"Pop filter works great. This really eliminated many subtle flaws I had with audio recording. Granted, you can make a make-shift pop filter using a hollow ring and nylon. But the adjustable clamp is really...well adjustable so fits many unique mic placement situations. Plus, although it is flexible, it is also very sturdy so don't worry about and vibration noises coming from this.",5,Works great,1312243200,"08 2, 2011"
A78J38NU18DDZ,B0002CZW0Y,160,,,filter works very well and looks professional. only problem i am having is that the clamp seems to work specifically with a mic stand or similar type structure.,4,works well and looks pro,1403568000,"06 24, 2014"
A18P5I03P4U8AI,B0002CZW0Y,301,,,"the thing is that they don't seem to stay! i mean, you can change the position of the pop filter by varying the shape of the metallic ""arm"", but it doesn't stay where you put it. and also the material of the filter is of kinda poor quality. but, i think if you're lucky if just might get the job done.",2,mmm not that pleased,1402358400,"06 10, 2014"
A362IZKSMV6MA8,B0002CZW0Y,243,,,"This works fine, although the mount is a bit weird to me... but I see that most are the same.  As a pop filter it works perfectly and I was not able to hear any clarity loss or sound coloring.  Just pop filtering through black pantyhose !! lol",5,Works Like A Charm,1401235200,"05 28, 2014"
A10HYGDU2NITYQ,B0002CZW0Y,399,,,I purchased this after reading the great reviews but like a few of the comments that are on here lately this thing is not good. Looked almost used when it arrived and the gooseneck stand is useless. Does not come even close to being able to hold up the weight of the filter. I would have returned it but I completely destroyed the package getting it open (which oddly had staples holding it closed).,1,Something Funky Going On,1303171200,"04 19, 2011"
A3E7O9NSS47TE8,B0002CZW0Y,154,,,"this little guy has help me record with my Apogee One voices and amps, to prevent air-flow shock on diaphragm... wanna have excellent recordings? get one!",4,very useful!,1368921600,"05 19, 2013"
AD5G39PJUJVJ,B0002CZW0Y,207,,,"wind screen is way too big its bulky and to me useless, the screen came out, was thinking of glueing it back in but went to ebay and bought 2 metal mesh pop filters cheaper that is MUCH better...avoid this!!",1,Yuck,1368057600,"05 9, 2013"
A2RI4QE6EO29CA,B0002CZW0Y,1864,,,"Wow the reviews for this thing are a little ridiculous eh? Some people pay for silver and expect gold ;)Okay, so I bought this because I do app review videos for a blog and my Blue Snowball mic was picking up the awful ""pop"" sounds that this is supposed to filter ""hard P, hard T, hard B, S, and a few others."" So I got this. Here are my pros and cons:Pros1. It works. I tested in Sony Vegas pro with and without the filter. The ""pop"" sound is completely removed with the filter. Which means it does what it was designed to do. 5-stars. It does not affect voice volume at all, just smooths those rough edges in your speech :D2. It looks nice. Attached to my Blue Snowball, it looks like a professional product. It doesn't really matter since I work from home and not in a public place, but it's nice to know I can show it to people and it ""looks nice""3. The clamp, bendable arm, and everything work appropriately. The clamp is designed to hold onto a bar and not a flat surface. So mounting this to, say, a desk probably won't be a stable as attached to a round thing, like the stem to a mic.4. I don't know why people think this ""isn't sturdy""...I mean you're not going to the local rink and playing hockey with the darn thing. The build quality is quite excellent considering that it's 2 fragile screens attached to plastic and metal.Cons1. It's pretty big. I used to shorten the stem on my Blue Snowball and stash it in a cubby hole in my hutch desk for easy storage. I can't do that anymore with this pop filter on it. Now it's become a permanent member of the front of my desk.Outside of this thing doubling the space my Snowball takes up, I have no complaints about this pop filter. It works well, it attaches nicely, it does what it is supposed to do, it looks nice, and the quality is good. This should be the last pop filter I have to buy for a long time.",5,"Good for ""Home Use""",1370822400,"06 10, 2013"
A36C867ZDP30NQ,B0002CZW0Y,174,,,"Filter is of good size (6"") and easily comes apart for changing the fabric (I will probably use panty hose) if it gets torn. Other than that it works so what more can be said",5,Does Its Job,1297555200,"02 13, 2011"
AQZ7HGW2FF4ED,B0002CZW0Y,488,,,"I ordered this product to use for personal recording, and thought...what could possibly go wrong? I ordered it ""New,"" and it definitely shows signs that it not new. First, the package was stapled, that's right- STAPLED together in a way in which you could tell the product had been opened. Then, to make matters worse, there is a hole in one side of the fabric. When I order something new, I expect it to be new. Based on this product alone, I would not recommend buying from this seller.",2,Untruthful Seller,1287619200,"10 21, 2010"
A7TRK2GG6BHWD,B0002CZW0Y,270,,,What my headline says. It does exactly what it's supposed to do. Removes those annoying popping P's out of your recordings. Until you can afford a Sennheiser condenser microphone that has a built in pop filter than you're going to need this. And the price was right too.,5,Does Exactly What It's Supposed To Do,1322179200,"11 25, 2011"
A2HTMBKL4KE2JH,B0002CZW0Y,179,,,it keeps the spit off the mic and looks cool when recording - it does great at keeping you mouth off the mic so you dont breath it out and fits great on the stands with easy clamp,5,it works,1388793600,"01 4, 2014"
A11E4FWMN9BXJD,B0002CZW0Y,1264,,,"Yes, you can make your own pop filter at home, but you don't want to.  Why else would you be reading this?  Besides, it won't look this good.I've purchased three pop filters thus far in the last four months.  The most recent one I purchased was NOT this one.  I wish it was.  I thought I'd try something different, just to see the differences.  Well, I can tell you that there are significant differences between this, and some of the others featured here.The bottom clamp on this one features a rubber piece that grips the metal pole that you attach to.  The competitors that I've tried do not.  If you do not have this rubber piece, any clamp will tend to slip down the pole and not grip properly.  This is a huge mistake as this makes using a pop filter on a boom stand impossible.  Fortunately, Nady placed this rubber piece on it's clamp so this has never been an issue.The only complaint I have is the screen has actually popped out of the plastic ring a couple times.  A single dot of superglue fixed that.Compared to the other pop filters I've seen and used, this one is perfectly suited for any microphone and at a reasonable price you can't beat it.And yes, pop filters ARE A MUST with condenser microphones.  Just buy one now, save yourself the trouble.",4,Above average pop filter,1270857600,"04 10, 2010"
A34LQ791ACZ0JC,B0002CZW0Y,230,,,"It does what it's supposed to do. It's as well made as most, I think. They all look cheap to me, unless you get a studio professional grade. The screen pops out easily, but it will pop back in. It works well for my home recording.",4,Decent Pop Filter,1258502400,"11 18, 2009"
